Charlotte|61|Middle Tenn.|79
Alabama|81|Mississippi|73
Sacramento St.|53|Montana|70
Nevada|64|New Mexico|62
Northern Ill.|62|Ohio|79
Penn St.|75|Ohio St.|79
Butler|60|Providence|74
Massachusetts|67|Rhode Island|62
Nicholls St.|59|Sam Houston St.|60
Utah St.|65|San Diego St.|71
Texas-Rio Grande Valley|52|Seattle|75
Creighton|73|Seton Hall|81
Coppin St.|80|South Carolina St.|90
Alabama St.|63|Southern U.|83
UMKC|80|Utah Valley|78
Tennessee|67|Vanderbilt|65
Portland St.|74|Weber St.|78
Nebraska|70|Wisconsin|58
Baylor|66|Kansas|70
Ohio St.|54|Michigan St.|81
Providence|68|Villanova|76
Miami (FL)|68|Virginia|73
Seton Hall|87|Xavier|83
Oklahoma|67|West Virginia|69
Notre Dame|47|North Carolina|78
Arizona|89|Oregon|95
Michigan|72|Indiana|69
Cal|78|Utah|82
Illinois|58|Purdue|89
Alabama|59|Kentucky|85
Florida|66|Texas A&amp;M|72
Nebraska|86|Maryland|97
Bowling Green|66|Akron|80
Seattle|47|Cal St. Bakersfield|72
Long Beach St.|77|UC-Irvine|72
Connecticut|104|Cincinnati|97
Richmond|54|Dayton|69
Colorado St.|56|Fresno St.|64
Savannah St.|55|Hampton|89
UC-Santa Barbara|76|Hawaii|88
Tulane|72|Houston|69
Mississippi Val.|68|Jackson St.|74
South Ala.|68|La.-Lafayette|90
Tennessee|75|LSU|84
Marshall|90|Middle Tenn.|99
Idaho|72|Montana|81
UMKC|64|New Mexico St.|78
South Carolina St.|67|Norfolk St.|65
Buffalo|88|Ohio|74
Western Ky.|77|Old Dominion|89
George Washington|80|St. Joseph's|86
Nevada|55|San Diego St.|67
Georgia|65|South Carolina|64
Davidson|90|St. Bonaventure|86
Houston Baptist|68|Stephen F. Austin|104
South Fla.|62|Temple|79
Sam Houston St.|76|A&amp;M-Corpus Christi|79
Texas St.|63|Texas-Arlington|72
Southern U.|81|Texas Southern|73
Memphis|89|Tulsa|67
Massachusetts|70|VCU|85
North Dakota|78|Weber St.|83
West Virginia|71|Kansas|81
Maryland|61|Michigan St.|64
Seton Hall|69|Villanova|67
Virginia|57|North Carolina|61
Utah|57|Oregon|88
Michigan|59|Purdue|76
Georgia|80|Kentucky|93
LSU|38|Texas A&amp;M|71
Buffalo|64|Akron|61
La.-Lafayette|65|UALR|72
St. Joseph's|82|Dayton|79
South Carolina St.|69|Hampton|81
Long Beach St.|60|Hawaii|64
Southern U.|54|Jackson St.|53
Texas-Arlington|71|La.-Monroe|82
Tulane|54|Memphis|74
Old Dominion|53|Middle Tenn.|55
Cal St. Bakersfield|57|New Mexico St.|54
Fresno St.|68|San Diego St.|63
A&amp;M-Corpus Christi|60|Stephen F. Austin|82
Vermont|74|Stony Brook|80
Connecticut|77|Temple|62
Davidson|54|VCU|76
Montana|59|Weber St.|62
Purdue|62|Michigan St.|66
Kentucky|82|Texas A&amp;M|77
La.-Monroe|50|UALR|70
Memphis|58|Connecticut|72
St. Joseph's|87|VCU|74
